t,x,y,z,vx,vy,vz,phi1,phi2,phi3,omega1,omega2,omega3,alpha1,alpha2,alpha3,tau1,tau2,tau3,valid
4.676691729323308344e+00,2.310224819033232166e-02,-3.173184618086453967e-02,-9.312695646118860360e-01,5.979065306805485258e-02,4.170260121649730506e-02,-3.694065167465643285e-02,5.006512484211844694e-01,1.003834321266944940e+00,3.176431959503647207e-01,-6.608548375622254334e-02,1.129798503438526336e-01,7.549568225773302388e-02,6.616004906728846285e-04,-2.943385659870669246e-01,1.057622476813619983e-01,2.404414239665269015e+00,1.062743610145352680e+00,1.636944737203973377e+00,1.000000000000000000e+00
4.691729323308270416e+00,2.398554465624906304e-02,-3.109739780665949846e-02,-9.318205356640250070e-01,5.768926476144049798e-02,4.266028759806986953e-02,-3.633842697345524009e-02,4.996578785485694674e-01,1.005500108909109791e+00,3.187899972643961632e-01,-6.601220690337257502e-02,1.085790462482810609e-01,7.700069404293449771e-02,8.842910784522385256e-03,-2.907002270329968052e-01,9.451501331669603934e-02,2.406202306436333593e+00,1.060000449649098009e+00,1.635133372230086701e+00,1.000000000000000000e+00
4.706766917293232488e+00,2.483732007876857106e-02,-3.044938583178278743e-02,-9.323624478228409451e-01,5.559911959042561358e-02,4.350709270168694881e-02,-3.573584105643138470e-02,4.986665173654909466e-01,1.007100151066155469e+00,3.199581668136159962e-01,-6.581953155217676321e-02,1.042369863729356305e-01,7.833823904921254078e-02,1.654427663201060716e-02,-2.865487492088290011e-01,8.349940425799493027e-02,2.407927583655362636e+00,1.057436503041197629e+00,1.633342881474278085e+00,1.000000000000000000e+00
4.721804511278195449e+00,2.565777729882279257e-02,-2.978945328132746526e-02,-9.328952966607054753e-01,5.352465910455923848e-02,4.424627839232396498e-02,-3.513302767799649645e-02,4.976789062621431725e-01,1.008635387370898862e+00,3.211452132813024107e-01,-6.551463467383841777e-02,9.996103875327862209e-02,7.951195432137045382e-02,2.377171537679093061e-02,-2.819298655290898292e-01,7.273482813839356187e-02,2.409588962073770713e+00,1.055044655268783105e+00,1.631575558383117963e+00,1.000000000000000000e+00
4.736842105263157521e+00,2.644718369720232623e-02,-2.911919320338827652e-02,-9.334190797702353048e-01,5.147002601285841777e-02,4.488122644068739953e-02,-3.453012177622941797e-02,4.966966794358587123e-01,1.010106863126418730e+00,3.223487021562796428e-01,-6.510459274385221873e-02,9.575789267281256678e-02,8.052575267743491971e-02,3.053252270206695956e-02,-2.768880461845968366e-01,6.223858912700730439e-02,2.411185640880169512e+00,1.052817750463780566e+00,1.629833504064969407e+00,1.000000000000000000e+00
4.751879699248119593e+00,2.720586672404006964e-02,-2.844014701287252839e-02,-9.339337967820905417e-01,4.943906746197530150e-02,4.541541913206777886e-02,-3.392725947287707905e-02,4.957213655428667209e-01,1.011515719247570111e+00,3.235662596445574302e-01,-6.459636331437777768e-02,9.163357871765183404e-02,8.138379158834807559e-02,3.683516726806454478e-02,-2.714663676535407077e-01,5.202595876212669918e-02,2.412717110256326070e+00,1.050748627373463417e+00,1.628118633536462578e+00,1.000000000000000000e+00
4.766917293233082553e+00,2.793420948527554695e-02,-2.775380312019309209e-02,-9.344394493827750114e-01,4.743533932053722868e-02,4.585242077313726738e-02,-3.332457807335272720e-02,4.947543896152697407e-01,1.012863182518074723e+00,3.247955761212351078e-01,-6.399676816436154769e-02,8.759349063811955327e-02,8.209044316652144846e-02,4.268918644518547578e-02,-2.657064026881263419e-01,4.211025216116309755e-02,2.414183133736234499e+00,1.048830151525989685e+00,1.626432682344095992e+00,1.000000000000000000e+00
4.781954887218044625e+00,2.863264640053170620e-02,-2.706159583112366721e-02,-9.349360413324343533e-01,4.546211137778982669e-02,4.619586012491640886e-02,-3.272221606673760691e-02,4.937970752196600976e-01,1.014150556187999541e+00,3.260344091399103306e-01,-6.331247800775564871e-02,8.364240871199384031e-02,8.265026533755599758e-02,4.810508355431534350e-02,-2.596481300020470062e-01,3.250290875600868323e-02,2.415583730468483736e+00,1.047055244223265458e+00,1.624777213492559325e+00,1.000000000000000000e+00
4.796992481203007586e+00,2.930165894547917885e-02,-2.636490450371717018e-02,-9.354235784826574474e-01,4.352237336654822542e-02,4.644941378292942458e-02,-3.212031312578041836e-02,4.928506468341273816e-01,1.015379210932059628e+00,3.272805860178804593e-01,-6.254999873415656442e-02,7.978452432226845747e-02,8.306797425692773185e-02,5.309422700212150514e-02,-2.533298624110443265e-01,2.321357674171990390e-02,2.416919157477253055e+00,1.045416908474279705e+00,1.623153624615943480e+00,1.000000000000000000e+00
4.812030075187969658e+00,2.994177149041598804e-02,-2.566505294793378078e-02,-9.359020687942755101e-01,4.161884172281803129e-02,4.661679051878011432e-02,-3.151901010689672766e-02,4.919162324208476988e-01,1.016550576184940269e+00,3.285320060162311151e-01,-6.171565915054897516e-02,7.602346548158643580e-02,8.334841802151750356e-02,5.766875167275986591e-02,-2.467881921273774037e-01,1.425020046785631031e-02,2.418189892011894049e+00,1.043908251999604575e+00,1.621563155332512496e+00,1.000000000000000000e+00
4.827067669172931730e+00,3.055354724549843443e-02,-2.496330905345425441e-02,-9.363715223551596356e-01,3.975396699713356491e-02,4.670171659105520900e-02,-3.091844905016993827e-02,4.909948661719489849e-01,1.017666131865995638e+00,3.297866421345898580e-01,-6.081560018760743397e-02,7.236232305527982855e-02,8.349655171460761138e-02,6.184146291006818036e-02,-2.400579518850173566e-01,5.619110045447355158e-03,2.419396614069404539e+00,1.042522507450376335e+00,1.620006894728109437e+00,1.000000000000000000e+00
4.842105263157894690e+00,3.113758432180979002e-02,-2.426088463107294035e-02,-9.368319513980222224e-01,3.792994183565870370e-02,4.670792202757910461e-02,-3.031877317935076019e-02,4.900874914069288657e-01,1.018727400502105418e+00,3.310425425408349831e-01,-5.985576552919352755e-02,6.880367745496931975e-02,8.351741381235802675e-02,6.562574339509050225e-02,-2.331721905622221591e-01,-2.674887514568497545e-03,2.420540189168030931e+00,1.041253049995301438e+00,1.618485788917349844e+00,1.000000000000000000e+00
4.857142857142856762e+00,3.169451191623325059e-02,-2.355893545308837544e-02,-9.372833703182168463e-01,3.614870945240902106e-02,4.663912787559642420e-02,-2.972012690185676931e-02,4.891949636005601398e-01,1.019735939754141896e+00,3.322978316563647283e-01,-5.884189361933402085e-02,6.534962559476181765e-02,8.341610396980855824e-02,6.903546319270341403e-02,-2.261621619766308600e-01,-1.062841627012858607e-02,2.421621651443841561e+00,1.040093412436115416e+00,1.617000648635888105e+00,1.000000000000000000e+00
4.872180451127819723e+00,3.222498662694360527e-02,-2.285856147819611758e-02,-9.377257956915363568e-01,3.441197251745998359e-02,4.649903441148579147e-02,-2.912265580877330604e-02,4.883180535209561413e-01,1.020693335349586839e+00,3.335507109177520135e-01,-5.777951099708213134e-02,6.200180792183751510e-02,8.319776219521130001e-02,7.208489321007113815e-02,-2.190573255557166366e-01,-1.823943901581204577e-02,2.422642187135624514e+00,1.039037298015118127e+00,1.615552156821155938e+00,1.000000000000000000e+00
4.887218045112781795e+00,3.272968890523668406e-02,-2.216080724653923806e-02,-9.381592462920131936e-01,3.272120238968150713e-02,4.629131029707860001e-02,-2.852650667485301383e-02,4.874574504582001033e-01,1.021601194421114300e+00,3.347994592356817734e-01,-5.667392690624915852e-02,5.876143535248457700e-02,8.286754941294202648e-02,7.478862227756420678e-02,-2.118853576193617250e-01,-2.550716519637704835e-02,2.423603118516831412e+00,1.038078591080308533e+00,1.614140876142688086e+00,1.000000000000000000e+00
4.902255639097743867e+00,3.320931964835981132e-02,-2.146666243081065198e-02,-9.385837431097182604e-01,3.107764862640156542e-02,4.601958266555452454e-02,-2.793182745851607862e-02,4.866137655247992910e-01,1.022461139248554751e+00,3.360424331719920055e-01,-5.553022912407273165e-02,5.562931596336061213e-02,8.243062940735035315e-02,7.716147803075081024e-02,-2.046721720581256565e-01,-3.243195956695908710e-02,2.424505888326633496e+00,1.037211365772890748e+00,1.612767256446859365e+00,1.000000000000000000e+00
4.917293233082706827e+00,3.366459693702653078e-02,-2.077706252957643371e-02,-9.389993093685611303e-01,2.948234870632253368e-02,4.568742811622746036e-02,-2.733876730184962509e-02,4.857875350100631096e-01,1.023274801399557177e+00,3.372780668554957728e-01,-5.435328095043708702e-02,5.260588130562360992e-02,8.189215213273272342e-02,7.921845174029795711e-02,-1.974419492465152581e-01,-3.901525205493907439e-02,2.425352044745492819e+00,1.036429892899227490e+00,1.611431642084447446e+00,1.000000000000000000e+00
4.932330827067668899e+00,3.409625292036734534e-02,-2.009288968933061609e-02,-9.394059705440895858e-01,2.793613790603262023e-02,4.529836459429030515e-02,-2.674747653060838282e-02,4.849792237714041221e-01,1.024043816262384610e+00,3.385048716569625249e-01,-5.314771929729683597e-02,4.969121222662326726e-02,8.125723836810405665e-02,8.097462720537096370e-02,-1.902171720901886798e-01,-4.525944923439668283e-02,2.426143226954184051e+00,1.035728645145498117e+00,1.610134279092785059e+00,1.000000000000000000e+00
4.947368421052630971e+00,3.450503085020169280e-02,-1.941497364217367391e-02,-9.398037543812879369e-01,2.643965927448975808e-02,4.485584412873975385e-02,-2.615810665421506795e-02,4.841892286464966055e-01,1.024769817962662977e+00,3.397214356432867177e-01,-5.191795381644102175e-02,4.688506409990377682e-02,8.053096568959300372e-02,8.244511379617985858e-02,-1.830186681735344323e-01,-5.116784778005231682e-02,2.426881151308855955e+00,1.035102300787765328e+00,1.608875322207543590e+00,1.000000000000000000e+00
4.962406015037593932e+00,3.489168226571676135e-02,-1.874409274641861828e-02,-9.401926909123788922e-01,2.499337365388408158e-02,4.436324639925467994e-02,-2.557081036575807251e-02,4.834178818711185599e-01,1.025454434654561098e+00,3.409264228304320632e-01,-5.066816700267486734e-02,4.418689137929888294e-02,7.971835572810247184e-02,8.364498370102962932e-02,-1.758656570392411467e-01,-5.674455022485278693e-02,2.427567598158472340e+00,1.034545746044333248e+00,1.607654841682309543e+00,1.000000000000000000e+00
4.977443609022556004e+00,3.525696432887891890e-02,-1.808097511790682579e-02,-9.405728124746202123e-01,2.359756969934369286e-02,4.382387310071673286e-02,-2.498574154199517672e-02,4.826654544885262688e-01,1.026099284175650439e+00,3.421185722541784102e-01,-4.940231520889123984e-02,4.159587140699422952e-02,7.882436267531170437e-02,8.458921340682154510e-02,-1.687758017045542236e-01,-6.199438330532612562e-02,2.428204399325258667e+00,1.034054076209960815e+00,1.606472829896955501e+00,1.000000000000000000e+00
4.992481203007518076e+00,3.560163731023822248e-02,-1.742629984026771925e-02,-9.409441537281064694e-01,2.225237385384844918e-02,4.324094307231672596e-02,-2.440305524334955220e-02,4.819321597370929133e-01,1.026705970053827244e+00,3.432966968771786753e-01,-4.812413050923668167e-02,3.911092741825977076e-02,7.785386299711526126e-02,8.529262941450264923e-02,-1.617652635876075662e-01,-6.692281913823092121e-02,2.428793426263073485e+00,1.033622595704057234e+00,1.605329207738696473e+00,1.000000000000000000e+00
5.007518796992481036e+00,3.592646222413985180e-02,-1.678069824289831272e-02,-9.413067516735669216e-01,2.095776023868346424e-02,4.261758815681106899e-02,-2.382290771391359918e-02,4.812181564039610393e-01,1.027276077853828795e+00,3.444596823501191452e-01,-4.683712334680091571e-02,3.673075069759246247e-02,7.681164631025211298e-02,8.576985816689655651e-02,-1.548487600869221936e-01,-7.153589943543749163e-02,2.429336578903433352e+00,1.033246817157316144e+00,1.604223830742249834e+00,1.000000000000000000e+00
5.022556390977443108e+00,3.623219861180474594e-02,-1.614475523593620482e-02,-9.416606456701667183e-01,1.971356042349426546e-02,4.195684975437057734e-02,-2.324545638144548398e-02,4.805235521333699467e-01,1.027811171850321337e+00,3.456064856441480870e-01,-4.554458590271345808e-02,3.445382185173576084e-02,7.570240737499682460e-02,8.603528014356527642e-02,-1.480396241265977686e-01,-7.584016292764300671e-02,2.429835775193990077e+00,1.032922459652929836e+00,1.603156494978029478e+00,1.000000000000000000e+00
5.037593984962406068e+00,3.651960247021589223e-02,-1.551901069206543422e-02,-9.420058774533042190e-01,1.851947304375163930e-02,4.126167603469652057e-02,-2.267085985737231010e-02,4.798484066792942926e-01,1.028312792014087762e+00,3.467361335709675529e-01,-4.424959612443803147e-02,3.227843117498798570e-02,7.453073915453350962e-02,8.610298805652438769e-02,-1.413498650458182848e-01,-7.984257613381250118e-02,2.430292941329796008e+00,1.032645446230460839e+00,1.602126942679612753e+00,1.000000000000000000e+00
5.052631578947368141e+00,3.678942432430312021e-02,-1.490396086551821000e-02,-9.423424911524134195e-01,1.737507323693521927e-02,4.053491977051765921e-02,-2.209927793678693672e-02,4.791927350929232610e-01,1.028782451297526990e+00,3.478477212062660584e-01,-4.295502235214127690e-02,3.020269809095924018e-02,7.330112688976936353e-02,8.598674906189945899e-02,-1.347902302748517078e-01,-8.355046758211447100e-02,2.430710002673486247e+00,1.032411900752442824e+00,1.601134867603801304e+00,1.000000000000000000e+00
5.067669172932330213e+00,3.704240743949760439e-02,-1.430005983922626699e-02,-9.426705333087608274e-01,1.627982187222593718e-02,3.977933675532360075e-02,-2.153087159845020263e-02,4.785565108364622233e-01,1.029221633205520625e+00,3.489404102313464762e-01,-4.166352848347870674e-02,2.822458966296246055e-02,7.201794313702636341e-02,8.569997088547207098e-02,-1.283702673007404427e-01,-8.697146555755103092e-02,2.431088875356735457e+00,1.032218144225785839e+00,1.600179920118707244e+00,1.000000000000000000e+00
5.082706766917293173e+00,3.727928617138898115e-02,-1.370772099160083406e-02,-9.429900528932452231e-01,1.523307455170758336e-02,3.899758476812253266e-02,-2.096580300479159928e-02,4.779396688155768125e-01,1.029631789637623029e+00,3.500134272070383190e-01,-4.037757961874360174e-02,2.634193817213995037e-02,7.068544371510615543e-02,8.525567174692917638e-02,-1.220983854859937073e-01,-9.011343942578704802e-02,2.431431458552263614e+00,1.032060690662005786e+00,1.599261712016943449e+00,1.000000000000000000e+00
5.097744360902255245e+00,3.750078444890214691e-02,-1.312731847499583673e-02,-9.433011013241994203e-01,1.423409036420991702e-02,3.819222304816037583e-02,-2.040423550190547178e-02,4.773421083236835116e-01,1.030014338987624178e+00,3.510660617931788963e-01,-3.909944813018758486e-02,2.455245776864683344e-02,6.930776450767936470e-02,8.466645395217001213e-02,-1.159819173529933606e-01,-9.298444455518221907e-02,2.431739627402178527e+00,1.031936242553486593e+00,1.598379821052936745e+00,1.000000000000000000e+00
5.112781954887218205e+00,3.770761438714621133e-02,-1.255918869847403967e-02,-9.436037324851875852e-01,1.328204037588556763e-02,3.736571224290622523e-02,-1.984633361955549444e-02,4.767636958921368517e-01,1.030370664486587984e+00,3.520976649260765257e-01,-3.783122010138508656e-02,2.285376020663636501e-02,6.788891906682997801e-02,8.394448101497016534e-02,-1.100271790022775698e-01,-9.559267083812217347e-02,2.432015226586337509e+00,1.031841686035235517e+00,1.597533795204708174e+00,1.000000000000000000e+00
5.127819548872180277e+00,3.790047502587950284e-02,-1.200363180801977507e-02,-9.438980027428053310e-01,1.237601584433180996e-02,3.652041479307777810e-02,-1.929226307117189523e-02,4.762042680411200379e-01,1.030702112775712997e+00,3.531076469656393435e-01,-3.657480208462455390e-02,2.124336967835274703e-02,6.643279696367566933e-02,8.310145815967116822e-02,-1.042395293788269950e-01,-9.794639479085798239e-02,2.432260064512021813e+00,1.031774085794858520e+00,1.596723156661926657e+00,1.000000000000000000e+00
5.142857142857142350e+00,3.808005118934870009e-02,-1.146091315789905460e-02,-9.441839709644792578e-01,1.151503614569721577e-02,3.565859571918135462e-02,-1.874219075385245500e-02,4.756636339268438540e-01,1.031009992695613775e+00,3.540954758229766242e-01,-3.533192812665818944e-02,1.971873676667171282e-02,6.494316283251852506e-02,8.214861604858732236e-02,-9.862342814223726273e-02,-1.000539351914252334e-01,2.432475908104183571e+00,1.031730679787373761e+00,1.595947405543438391e+00,1.000000000000000000e+00
5.157894736842105310e+00,3.824701246312149638e-02,-1.093126476739292828e-02,-9.444616985362661588e-01,1.069805640660827749e-02,3.478242377480660757e-02,-1.819628474836261847e-02,4.751415778813790070e-01,1.031295574278916938e+00,3.550606750785081367e-01,-3.410416701549408985e-02,1.827725153873656708e-02,6.342365605566285813e-02,8.109669757437938664e-02,-9.318249193943049791e-02,-1.019236122001339617e-01,2.432664478174261014e+00,1.031708873805035065e+00,1.595206023348370472e+00,1.000000000000000000e+00
5.172932330827067382e+00,3.840201228342866868e-02,-1.041488675763833048e-02,-9.447312493806543365e-01,9.923974834979955306e-03,3.389397293283423485e-02,-1.765471431913449504e-02,4.746378618421243090e-01,1.031560087933464764e+00,3.560028220998328052e-01,-3.289292970336856609e-02,1.691625580608731652e-02,6.187779103702575195e-02,7.995594755239794627e-02,-8.791954891288940310e-02,-1.035637098905038550e-01,2.432827445344091011e+00,1.031706235946968642e+00,1.594498476146123611e+00,1.000000000000000000e+00
5.187969924812029454e+00,3.854568713445137573e-02,-9.911948763833021425e-03,-9.449926899743601449e-01,9.191639745848868490e-03,3.299522417172263272e-02,-1.711764991426800719e-02,4.741522276686112036e-01,1.031804723803777968e+00,3.569215461678063583e-01,-3.169947686354232519e-02,1.563305457895047823e-02,6.030895801384326266e-02,7.873610514718054620e-02,-8.283669131291160337e-02,-1.049824421063311197e-01,2.432966426500662749e+00,1.031720491027891207e+00,1.593824217511357055e+00,1.000000000000000000e+00
5.203007518796992414e+00,3.867865584895629344e-02,-9.422591318513012099e-03,-9.452460893661291941e-01,8.499856280209052220e-03,3.208806753012687085e-02,-1.658526316553003352e-02,4.736843993449015855e-01,1.032030631298892054e+00,3.578165266185719950e-01,-3.052492654104732930e-02,1.442492674404484421e-02,5.872042435713607095e-02,7.744639886613614854e-02,-7.793532611192438564e-02,-1.061879215488477496e-01,2.433082981756779617e+00,1.031749514960330849e+00,1.593182691210868862e+00,1.000000000000000000e+00
5.218045112781954487e+00,3.880151900765425876e-02,-8.946927202109222071e-03,-9.454915191945373332e-01,7.847392816566028245e-03,3.117430439927155322e-02,-1.605772688835571671e-02,4.732340850664682463e-01,1.032238918775114200e+00,3.586874910085251500e-01,-2.937026186004949163e-02,1.328913499663694590e-02,5.711533631312601389e-02,7.609554395364204193e-02,-7.321622354450933734e-02,-1.071881319891022782e-01,2.433178611892174104e+00,1.031791329140537172e+00,1.592573333649851763e+00,1.000000000000000000e+00
5.233082706766916559e+00,3.891485843266700995e-02,-8.485042757440677819e-03,-9.457290537057856383e-01,7.232987076450248659e-03,3.025565002370173701e-02,-1.553521508184685374e-02,4.728009792109828524e-01,1.032430653362724549e+00,3.595342133084669101e-01,-2.823633875296792037e-02,1.222293505849574025e-02,5.549672113941878093e-02,7.469174202142880858e-02,-6.867956352494336558e-02,-1.079909034910436355e-01,2.433254756249576545e+00,1.031844094863536343e+00,1.591995576085797115e+00,1.000000000000000000e+00
5.248120300751879519e+00,3.901923677052500372e-02,-8.036999165194706404e-03,-9.459587697715046151e-01,6.655351926472471112e-03,2.933373618232871030e-02,-1.501790292877277187e-02,4.723847641928995422e-01,1.032606860926127190e+00,3.603565121326024467e-01,-2.712389367895387191e-02,1.122358421393186700e-02,5.386748959159084332e-02,7.324268275306007603e-02,-6.432497991296792783e-02,-1.086038905253085690e-01,2.433312791060147973e+00,1.031906107789398064e+00,1.591448846618561230e+00,1.000000000000000000e+00
5.263157894736841591e+00,3.911519716015288833e-02,-7.602833677915324384e-03,-9.461807469065527387e-01,6.113180880753255227e-03,2.841011402295299040e-02,-1.450596679556944400e-02,4.719851122022462597e-01,1.032768526147441079e+00,3.611542490072761069e-01,-2.603355130174805215e-02,1.028834919645157768e-02,5.223043871760496559e-02,7.175554752393280278e-02,-6.015160261806006686e-02,-1.090345528483785686e-01,2.433354028172845407e+00,1.031975792479305376e+00,1.590932571965601339e+00,1.000000000000000000e+00
5.278195488721804551e+00,3.920326298137451898e-02,-7.182560810377950668e-03,-9.463950672868124414e-01,5.605153308584315958e-03,2.748625702479629354e-02,-1.399958423234200743e-02,4.716016868284533814e-01,1.032916592724001603e+00,3.619273266837836900e-01,-2.496583209928670416e-02,9.414513458501475723e-03,5.058825491945913300e-02,7.023701478402247234e-02,-5.615809755327448582e-02,-1.092901390172702214e-01,2.433379714162852370e+00,1.032051697016281633e+00,1.590446179031693053e+00,1.000000000000000000e+00
5.293233082706766623e+00,3.928393767955157267e-02,-6.776173484587273005e-03,-9.466018157669952027e-01,5.129939353068627313e-03,2.656356406488250693e-02,-1.349893397286076359e-02,4.712341445703991383e-01,1.033051963670750695e+00,3.626756874990140211e-01,-2.392115987967217278e-02,8.599383856503460544e-03,4.894351724340132576e-02,6.869326705340653150e-02,-5.234270446025202084e-02,-1.093776724066575917e-01,2.433391029794386817e+00,1.032132487723196324e+00,1.589989096282693692e+00,1.000000000000000000e+00
5.308270676691728696e+00,3.935770466205010254e-02,-6.383644128046497834e-03,-9.468010798984365373e-01,4.686204567301441304e-03,2.564336256548794060e-02,-1.300419593456473601e-02,4.708821362343096339e-01,1.033175501718959666e+00,3.633993117870275569e-01,-2.289986918038730557e-02,7.840296783005209352e-03,4.729870086211612062e-02,6.712999938757314988e-02,-4.870327264300051279e-02,-1.093039395938300573e-01,2.433389089813904782e+00,1.032216943987715574e+00,1.589560754933112774e+00,1.000000000000000000e+00
5.323308270676691656e+00,3.942502726234697191e-02,-6.004925724211877466e-03,-9.469929499468963119e-01,4.272614275222068325e-03,2.472691170118414619e-02,-1.251555121856048024e-02,4.705453082213906235e-01,1.033288029803189900e+00,3.640982163442387787e-01,-2.190221252966995796e-02,7.134623777014712648e-03,4.565618071426355562e-02,6.555242917622790266e-02,-4.523729466071896993e-02,-1.090754809764532263e-01,2.433374943050663042e+00,1.032303953201260338e+00,1.589160589957198777e+00,1.000000000000000000e+00
5.338345864661653728e+00,3.948634876769112345e-02,-5.639952814396179993e-03,-9.471775189103608383e-01,3.887837664803461737e-03,2.381540564535843466e-02,-1.203318210962089907e-02,4.702233037074172728e-01,1.033390331628908143e+00,3.647724529503113544e-01,-2.092836755102705365e-02,6.479776642833200324e-03,4.401823526883930776e-02,6.396530714309930921e-02,-4.194193803630803796e-02,-1.086985834857701616e-01,2.433349572801842164e+00,1.032392505817451456e+00,1.588788040933622359e+00,1.000000000000000000e+00
5.353383458646616688e+00,3.954209250635262046e-02,-5.288642450683485839e-03,-9.473548825368404147e-01,3.530551621629477322e-03,2.290997683741708216e-02,-1.155727207618687837e-02,4.699157637167896695e-01,1.033483152313542597e+00,3.654221069463945426e-01,-1.997844389378725799e-02,5.873212106749800022e-03,4.238705038386442886e-02,6.237292942317633482e-02,-3.881407504905075301e-02,-1.081792752606011293e-01,2.433313897480706256e+00,1.032481690533211705e+00,1.588442552733571489e+00,1.000000000000000000e+00
5.368421052631578760e+00,3.959266199061976105e-02,-4.950895099667215749e-03,-9.475251393421670887e-01,3.199444311161900138e-03,2.201169925316952963e-02,-1.108800577036669031e-02,4.696223280937683597e-01,1.033567199094284739e+00,3.660472958719132031e-01,-1.905248997439015768e-02,5.312436039854221727e-03,4.076472323092646816e-02,6.077915059975862178e-02,-3.585031068690524431e-02,-1.075233221472167711e-01,2.433268771507007600e+00,1.032570689593875546e+00,1.588123576062189679e+00,1.000000000000000000e+00
5.383458646616540832e+00,3.963844111182980579e-02,-4.626595497077458895e-03,-9.476883906277977498e-01,2.893218518171182096e-03,2.112159166219183468e-02,-1.062556902793643232e-02,4.693426363738448792e-01,1.033643142096294376e+00,3.666481681607187681e-01,-1.815049951484718968e-02,4.795007274060944513e-03,3.915326625913617686e-02,5.918739758974601861e-02,-3.304700883811173551e-02,-1.067362258922419094e-01,2.433214986419647730e+00,1.032658774222566134e+00,1.587830567863177000e+00,1.000000000000000000e+00
5.398496240601503793e+00,3.967979438384310054e-02,-4.315613453626733660e-03,-9.478447404986127811e-01,2.610594751889431728e-03,2.024062085721112583e-02,-1.017014886833796615e-02,4.690763285583887665e-01,1.033711615155385566e+00,3.672249018969768741e-01,-1.727241786642785826e-02,4.318541037204237480e-03,3.755461117401691362e-02,5.760068427249552536e-02,-3.040031680800591926e-02,-1.058232238971271583e-01,2.433153272192525307e+00,1.032745300172530190e+00,1.587562991596394468e+00,1.000000000000000000e+00
5.413533834586465865e+00,3.971706723150295049e-02,-4.017804612593657045e-03,-9.479942958807128228e-01,2.350314125413558060e-03,1.936970484181013696e-02,-9.721933494682014412e-03,4.688230457958928454e-01,1.033773216689674257e+00,3.677777036308516045e-01,-1.641814810815558218e-02,3.880712031714895170e-03,3.597061290884661505e-02,5.602162676508622846e-02,-2.790618825209854534e-02,-1.047892904060196417e-01,2.433084298735571860e+00,1.032829703399734456e+00,1.587320317398045244e+00,1.000000000000000000e+00
5.428571428571427937e+00,3.975058632075148535e-02,-3.733011159854212821e-03,-9.481371665392209769e-01,2.111141017780769451e-03,1.850971596391712617e-02,-9.281112293746099709e-03,4.685824309732495863e-01,1.033828510614973162e+00,3.683068072537420967e-01,-1.558755691108695655e-02,3.479257179998284863e-03,3.440305356782090429e-02,5.445245925239166479e-02,-2.556040461797469410e-02,-1.036391390014765462e-01,2.433008677563776256e+00,1.032911495852364414e+00,1.587102022132897527e+00,1.000000000000000000e+00
5.443609022556390897e+00,3.978065992719409527e-02,-3.461062487276939277e-03,-9.482734650960820133e-01,1.891865526986532056e-03,1.766148398375105497e-02,-8.847875835974980049e-03,4.683541292206587769e-01,1.033878027299109270e+00,3.688124729324666617e-01,-1.478048016071521926e-02,3.111978058241966424e-03,3.285364632233601923e-02,5.289505028624336136e-02,-2.335859519129152712e-02,-1.023772262841941005e-01,2.432926963617759064e+00,1.032990261372860097e+00,1.586907589348024228e+00,1.000000000000000000e+00
5.458646616541352969e+00,3.980757834002954243e-02,-3.201775810543237583e-03,-9.484033070478610217e-01,1.691305721965396906e-03,1.682579906601151809e-02,-8.422415875481537029e-03,4.681377883338493362e-01,1.033922264550621861e+00,3.692949861015879520e-01,-1.399672833104955057e-02,2.776743038906805214e-03,3.132403924348421687e-02,5.135091947537058499e-02,-2.129625584397700985e-02,-1.010077566181266234e-01,2.432839657220607688e+00,1.033065651707244514e+00,1.586736509137090634e+00,1.000000000000000000e+00
5.473684210526315042e+00,3.983161429838213280e-02,-2.954956742595160179e-03,-9.485268107835438389e-01,1.508309701258747030e-03,1.600341468720458543e-02,-8.004925350044711507e-03,4.679330591173833653e-01,1.033961688637610621e+00,3.697546565127916018e-01,-1.323609160506501042e-02,2.471489160678762287e-03,2.981581905562551149e-02,4.982125449208647111e-02,-1.936876658255339695e-02,-9.953468782358036726e-02,2.432747206156272046e+00,1.033137382616045041e+00,1.586588277924306123e+00,1.000000000000000000e+00
5.488721804511278002e+00,3.985302345718349376e-02,-2.720399824060893389e-03,-9.486440976023340355e-01,1.341757465757887832e-03,1.519505045008629103e-02,-7.595598381112307791e-03,4.677395956529042387e-01,1.033996735332754824e+00,3.701918173400220446e-01,-1.249834473730257814e-02,2.194223743190909341e-03,2.833051479766222902e-02,4.830692832835985218e-02,-1.757140799596118574e-02,-9.796173770606299291e-02,2.432650007855789553e+00,1.033205230080496140e+00,1.586462398176741395e+00,1.000000000000000000e+00
5.503759398496240074e+00,3.987204487986346219e-02,-2.497889012085082600e-03,-9.487552917314572287e-01,1.190562612501606336e-03,1.440139479820646065e-02,-7.194630273798630071e-03,4.675570554962069636e-01,1.034027810980807871e+00,3.706068243389326611e-01,-1.178325165533989152e-02,1.943025762303985911e-03,2.686960138025517447e-02,4.680851673830068588e-02,-1.589937670126888997e-02,-9.629239131148734088e-02,2.432548411678302713e+00,1.033269026597358087e+00,1.586358378053569496e+00,1.000000000000000000e+00
