t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,tx,ty,tz,nx,ny,nz,bx,by,bz,kappa,ftx,fty,ftz,fnx,fny,fnz,fx,fy,fz
2.296834446329273915e-01,2.983003456341659643e-01,3.979939033262627768e-01,0.000000000000000000e+00,4.954391291621829119e+00,2.991002126708569020e-01,0.000000000000000000e+00,8.326918852681282956e+00,-3.012159268089351727e+01,9.810000000000000497e+00,-6.017257534069904068e+02,1.606795483295449230e+03,3.637978807091712952e-12,9.981826537096333274e-01,6.026101420648560802e-02,0.000000000000000000e+00,6.026101420648560802e-02,-9.981826537096333274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.240839315641428131e+00,6.484821609909512397e+00,3.914934062508350077e-01,0.000000000000000000e+00,1.842097242771770116e+00,-3.051308608714435167e+01,0.000000000000000000e+00,8.326918852681282956e+00,-3.012159268089351727e+01,9.810000000000000497e+00
2.299188292724148597e-01,2.994667621857374229e-01,3.980634726255221079e-01,0.000000000000000000e+00,4.956334718593021549e+00,2.920545449890922796e-01,0.000000000000000000e+00,8.186151332125003677e+00,-2.974379748019506664e+01,9.810000000000000497e+00,-5.944006448872205510e+02,1.603225470130004396e+03,-3.637978807091712952e-12,9.982684002705120019e-01,5.882347338735766096e-02,0.000000000000000000e+00,5.882347338735766096e-02,-9.982684002705120019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000444e+00,1.224063209575396272e+00,6.411221788269254596e+00,3.777845057907360804e-01,0.000000000000000000e+00,1.774929543855748637e+00,-3.012158198598580228e+01,0.000000000000000000e+00,8.186151332125003677e+00,-2.974379748019506664e+01,9.810000000000000497e+00
2.301542861354875791e-01,3.006339923757842536e-01,3.981314146478310834e-01,0.000000000000000000e+00,4.958245794725402611e+00,2.850955725260807538e-01,0.000000000000000000e+00,8.047050884523224923e+00,-2.936672784971175432e+01,9.810000000000000497e+00,-5.871973643825185718e+02,1.599645132699159149e+03,0.000000000000000000e+00,9.983510040600770408e-01,5.740446578652487475e-02,0.000000000000000000e+00,5.740446578652487475e-02,-9.983510040600770408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000222e+00,1.207365024723005664e+00,6.337532179938511590e+00,3.644035491673511817e-01,0.000000000000000000e+00,1.709518704584713777e+00,-2.973113139887910705e+01,0.000000000000000000e+00,8.047050884523224923e+00,-2.936672784971175432e+01,9.810000000000000497e+00
2.303898154235209939e-01,3.018020265754486342e-01,3.981977486509044595e-01,0.000000000000000000e+00,4.960124889636738033e+00,2.782231927904809665e-01,0.000000000000000000e+00,7.909590022862190928e+00,-2.899038703578456833e+01,9.810000000000000497e+00,-5.801146315608602890e+02,1.596055500454960566e+03,0.000000000000000000e+00,9.984305477838747445e-01,5.600393961135172183e-02,0.000000000000000000e+00,5.600393961135172183e-02,-9.984305477838747445e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.190744003990090949e+00,6.263754298336893456e+00,3.513463387543897531e-01,0.000000000000000000e+00,1.645835724525297694e+00,-2.934173337453895769e+01,0.000000000000000000e+00,7.909590022862190928e+00,-2.899038703578456833e+01,9.810000000000000497e+00
2.306254166367501801e-01,3.029708551558730201e-01,3.982624938924581581e-01,0.000000000000000000e+00,4.961972362533288994e+00,2.714373020892493216e-01,0.000000000000000000e+00,7.773741692460602870e+00,-2.861477768012667866e+01,9.810000000000000497e+00,-5.731522169794570800e+02,1.592464039847443928e+03,3.637978807091712952e-12,9.985071127615455788e-01,5.462184329187735887e-02,0.000000000000000000e+00,5.462184329187735887e-02,-9.985071127615455788e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000222e+00,1.174199380370287038e+00,6.189889846747875346e+00,3.386086978068306719e-01,0.000000000000000000e+00,1.583851845712727746e+00,-2.895338637793350856e+01,0.000000000000000000e+00,7.773741692460602870e+00,-2.861477768012667866e+01,9.810000000000000497e+00
2.308610885218988495e-01,3.041404684881996445e-01,3.983256696302074351e-01,0.000000000000000000e+00,4.963788562190861953e+00,2.647377956488243256e-01,0.000000000000000000e+00,7.639479289522647321e+00,-2.823990182741558641e+01,9.810000000000000497e+00,-5.663087269531042693e+02,1.588870846415957203e+03,-3.637978807091712952e-12,9.985807789399772094e-01,5.325812549863613576e-02,0.000000000000000000e+00,5.325812549863613576e-02,-9.985807789399772094e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.157730376946125350e+00,6.115940735974603193e+00,3.261864699664273060e-01,0.000000000000000000e+00,1.523538553548044350e+00,-2.856608829738201294e+01,0.000000000000000000e+00,7.639479289522647321e+00,-2.823990182741558641e+01,9.810000000000000497e+00
2.310968311695568433e-01,3.053108569435707409e-01,3.983872951218674907e-01,0.000000000000000000e+00,4.965573839948243418e+00,2.581245684183924305e-01,0.000000000000000000e+00,7.506776008619765683e+00,-2.786576112682973161e+01,9.810000000000000497e+00,-5.595826032594122807e+02,1.585274991168567794e+03,0.000000000000000000e+00,9.986516249063170925e-01,5.191273516173434965e-02,0.000000000000000000e+00,5.191273516173434965e-02,-9.986516249063170925e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,1.141336207330523100e+00,6.041908422804546319e+00,3.140754833838356741e-01,0.000000000000000000e+00,1.464867585815219364e+00,-2.817983661021356667e+01,0.000000000000000000e+00,7.506776008619765683e+00,-2.786576112682973161e+01,9.810000000000000497e+00
2.313326441831869973e-01,3.064820108931287646e-01,3.984473896251540803e-01,0.000000000000000000e+00,4.967328538325909371e+00,2.515975145221452380e-01,0.000000000000000000e+00,7.375605414166401808e+00,-2.749235668365256302e+01,9.810000000000000497e+00,-5.529732735020625114e+02,1.581681836697702238e+03,0.000000000000000000e+00,9.987197279010346929e-01,5.058562148756490240e-02,0.000000000000000000e+00,5.058562148756490240e-02,-9.987197279010346929e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.125016076244462093e+00,5.967794488234301475e+00,3.022715829713848446e-01,0.000000000000000000e+00,1.407810925932100554e+00,-2.779462826662394903e+01,0.000000000000000000e+00,7.375605414166401808e+00,-2.749235668365256302e+01,9.810000000000000497e+00
2.315685267308439099e-01,3.076539207080157823e-01,3.985059723977820711e-01,0.000000000000000000e+00,4.969052991553790655e+00,2.451565273962843794e-01,0.000000000000000000e+00,7.245941425521008838e+00,-2.711968907475400670e+01,9.810000000000000497e+00,-5.464798782136040245e+02,1.578094956445354910e+03,3.637978807091712952e-12,9.987851638308479219e-01,4.927673397645411513e-02,0.000000000000000000e+00,4.927673397645411513e-02,-9.987851638308479219e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.108769179591258869e+00,5.893600622020898960e+00,2.907706286914498173e-01,0.000000000000000000e+00,1.352340803500109434e+00,-2.741045970344545779e+01,0.000000000000000000e+00,7.245941425521008838e+00,-2.711968907475400670e+01,9.810000000000000497e+00
2.318044779712834513e-01,3.088265767593744160e-01,3.985630626974673851e-01,0.000000000000000000e+00,4.970747528255635928e+00,2.388015000192152681e-01,0.000000000000000000e+00,7.117758185195699916e+00,-2.674775840851962627e+01,9.810000000000000497e+00,-5.401009318542473920e+02,1.574513423182514089e+03,0.000000000000000000e+00,9.988480072816247057e-01,4.798602243911614246e-02,0.000000000000000000e+00,4.798602243911614246e-02,-9.988480072816247057e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.092594705176057834e+00,5.819328488699797575e+00,2.795684883021475886e-01,0.000000000000000000e+00,1.298429696495902341e+00,-2.702732689682177281e+01,0.000000000000000000e+00,7.117758185195699916e+00,-2.674775840851962627e+01,9.810000000000000497e+00
2.320404978914673011e-01,3.099999694183467325e-01,3.986186797819251115e-01,0.000000000000000000e+00,4.972412476307244589e+00,2.325323252196889734e-01,0.000000000000000000e+00,6.991029796066226432e+00,-2.637656439285910182e+01,9.810000000000000497e+00,-5.338352353795653471e+02,1.570938294659281382e+03,3.637978807091712952e-12,9.989083315312153877e-01,4.671343701252531067e-02,0.000000000000000000e+00,4.671343701252531067e-02,-9.989083315312153877e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999996669e-01,1.076491832706473417e+00,5.744979462962967354e+00,2.686610250512118103e-01,0.000000000000000000e+00,1.246050333103259300e+00,-2.664522541791031429e+01,0.000000000000000000e+00,6.991029796066226432e+00,-2.637656439285910182e+01,9.810000000000000497e+00
2.322765858933840688e-01,3.111740890560751316e-01,3.986728429088707282e-01,0.000000000000000000e+00,4.974048154557920043e+00,2.263488953533519532e-01,0.000000000000000000e+00,6.865730764208333170e+00,-2.600610623756034556e+01,9.810000000000000497e+00,-5.276822725642650767e+02,1.567375570330856135e+03,-3.637978807091712952e-12,9.989662085621637821e-01,4.545892817627304738e-02,0.000000000000000000e+00,4.545892817627304738e-02,-9.989662085621637821e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,1.060459734279084243e+00,5.670555077111512965e+00,2.580441197716166202e-01,0.000000000000000000e+00,1.195175687096820427e+00,-2.626415035733196390e+01,0.000000000000000000e+00,6.865730764208333170e+00,-2.600610623756034556e+01,9.810000000000000497e+00
2.325127407752480557e-01,3.123489260437019022e-01,3.987255713360197129e-01,0.000000000000000000e+00,4.975654872985934674e+00,2.202511024074126633e-01,0.000000000000000000e+00,6.741836005698344181e+00,-2.563638267131770121e+01,9.810000000000000497e+00,-5.216407892860188440e+02,1.563825656386638002e+03,-3.637978807091712952e-12,9.990217090743934714e-01,4.422244676719857409e-02,0.000000000000000000e+00,4.422244676719857409e-02,-9.990217090743934714e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999997780e-01,1.044497574710722576e+00,5.596057027948036833e+00,2.477136700602081132e-01,0.000000000000000000e+00,1.145778977750307792e+00,-2.588409634137790860e+01,0.000000000000000000e+00,6.741836005698344181e+00,-2.563638267131770121e+01,9.810000000000000497e+00
2.327489623388404594e-01,3.135244707523693330e-01,3.987768843210871550e-01,0.000000000000000000e+00,4.977232941841453595e+00,2.142388384947218893e-01,0.000000000000000000e+00,6.619320341532841212e+00,-2.526739206905703128e+01,9.810000000000000497e+00,-5.157093672824448731e+02,1.560287658940702386e+03,0.000000000000000000e+00,9.990749024977488846e-01,4.300394399486463792e-02,0.000000000000000000e+00,4.300394399486463792e-02,-9.990749024977488846e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999999998890e-01,1.028604511713825831e+00,5.521486668165369593e+00,2.376655672688267884e-01,0.000000000000000000e+00,1.097833673367471397e+00,-2.550505763632585854e+01,0.000000000000000000e+00,6.619320341532841212e+00,-2.526739206905703128e+01,9.810000000000000497e+00
