t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,tx,ty,tz,nx,ny,nz,bx,by,bz,kappa,ftx,fty,ftz,fnx,fny,fnz,fx,fy,fz
2.229750735035252,0.1690659596659825,0.07037868579665037,4.0502504353741795e-60,-0.05120793735220275,0.08442241164794773,1.9600477745251484e-57,-0.1915922498146312,-0.11621290456695732,-7.374286322712315e-55,0.5073244317313126,-0.2870420111182099,-5.190849429540959e-52,-0.5186189931722266,0.8550054619246745,1.9850789857091747e-56,-0.855009798258225,-0.5186118441401328,-3.2908780468087876e-54,-2.803423849814094e-54,-1.7236844791195355e-54,0.9999999999650437,22.984257648938392,-3.6902209279187265e-07,6.08377072690715e-07,1.4124781608611492e-62,-0.19159285248799618,-0.11621191096907092,-7.374286393707486e-55,-0.1915922498146312,-0.11621290456695732,9.81
2.232162429989318,0.16894190456352304,0.07058194892744765,7.782938507967363e-60,-0.05166852445267267,0.08414130800368902,-2.3960336197789165e-57,-0.19036748353576627,-0.11689780697049912,-2.0092142690553745e-54,0.5083035969072824,-0.28097815894505374,3.47902756688532e-52,-0.5232836926174695,0.8521585398507872,-2.4266327197750227e-56,-0.8521629617203988,-0.5232764916102368,-8.994039081963588e-54,-7.67704521000731e-54,-4.685755117100831e-54,0.9999999999642963,22.913623559640296,-3.847386581060885e-07,6.265403217055846e-07,-1.7841553816680158e-62,-0.19036808661471444,-0.11689682484813972,-2.0092143027604967e-54,-0.19036748353576627,-0.11689780697049912,9.81
2.234580981319116,0.1688163848154435,0.07078510710119869,-7.577338978416352e-60,-0.05212745076179459,0.0838577617913483,-7.747739379577536e-57,-0.18913701195164911,-0.11757005688636823,9.550464261818958e-55,0.5091929182676296,-0.27489202433654825,1.8625844491967968e-51,-0.5279315855062856,0.8492869014795997,-7.84668399274133e-56,-0.8492914239843682,-0.5279243100545798,4.288478393095482e-54,3.6007239742034324e-54,2.3306644116938523e-54,0.9999999999633074,22.842496966239956,-3.6600322252280934e-07,5.887917133994709e-07,-5.439931434879601e-62,-0.18913765311075467,-0.11756902542992761,9.550464255025718e-55,-0.18913701195164911,-0.11757005688636823,9.81
2.2370151792286523,0.168688935936016,0.07098888515350273,-2.9858746891788244e-59,-0.052586339618763134,0.08357075957603222,2.3380189450811503e-57,-0.18789648451990892,-0.11823169285304047,7.04943764126954e-54,0.5100344986969745,-0.2688391669932315,1.1697255182766027e-52,-0.5325790876940414,0.8463802427697509,2.3678772962901114e-56,-0.8463848558210333,-0.5325717565143768,3.1754281420164156e-53,2.6888807063086487e-53,1.689162487429065e-53,0.9999999999624867,22.770602685485052,-4.097698095214194e-07,6.512104565804825e-07,1.8218601726778772e-62,-0.1878970988442277,-0.1182307165436632,7.049437751274726e-54,-0.18789648451990892,-0.11823169285304047,9.81
2.2394504587476756,0.1685603163268013,0.07119205271728275,3.8324556767263677e-60,-0.05304240710842123,0.08328203452311556,2.6585625977514765e-56,-0.18665340958582277,-0.11887915671695737,1.519477563759233e-54,0.510698400230936,-0.2627548098167374,-5.913229199592916e-51,-0.5371980265262047,0.8434561519701845,2.692514647740658e-55,-0.8434608663567886,-0.5371906243826817,6.866279977130269e-54,5.936045450338156e-54,3.461448979544607e-54,0.9999999999614914,22.698396418407242,-2.6172284951361796e-07,4.109317916912704e-07,1.3117929909771646e-61,-0.1866541911324746,-0.11887792958456495,1.5194776501678554e-54,-0.18665340958582277,-0.11887915671695737,9.81
2.2419077986077998,0.16842940955412924,0.07139634603371173,1.0077973252418017e-58,-0.05349953614905445,0.08298911493421102,9.398297520026432e-57,-0.18539782037518648,-0.11951711413167843,-2.2043177809088367e-53,0.5112872567748639,-0.2566489725468486,-3.919580913795653e-51,-0.5418277144555665,0.8404895762874499,9.518321898832653e-56,-0.8404943924843274,-0.5418202434409416,-9.993161795196979e-53,-8.393991103528667e-53,-5.422572111858095e-53,0.999999999960494,22.625265745294172,-4.273196321032717e-07,6.628632809723895e-07,7.506751137926953e-62,-0.1853984554234492,-0.11951612901805402,-2.204317813650006e-53,-0.18539782037518648,-0.11951711413167843,9.81
2.2443651384679235,0.16829738324144689,0.07159991763745126,5.002207790328357e-59,-0.05395357801639733,0.08269464618607003,-8.17495329706181e-56,-0.18414059647373016,-0.12014050421755584,-1.7744007265148225e-53,0.5118409217139757,-0.2506290572797205,1.6823283388545616e-50,-0.5464261315685921,0.8375073030959095,-8.279354715844424e-55,-0.8375122153886569,-0.5464186024238047,-8.070336739383707e-53,-6.8042058920051105e-53,-4.3405022778567705e-53,0.9999999999595905,22.551865876075222,-3.7381888432090735e-07,5.729521843239755e-07,-5.6640394080155686e-61,-0.1841413027036512,-0.12013942175772904,-1.7744007706892005e-53,-0.18414059647373016,-0.12014050421755584,9.81
2.246841556562586,0.16816320699311282,0.07180433574761258,-3.048928567354158e-58,-0.05440801718542332,0.08239635896114805,-7.74052197678758e-56,-0.1828725126888262,-0.12075354018285722,6.153622465125576e-53,0.5122693694866456,-0.24455240621063012,2.1820873141018197e-50,-0.5510285813492768,0.8344863704915757,-7.839375636932568e-55,-0.8344913897907859,-0.5510209799681342,2.8080362742513833e-52,2.3389483382629227e-52,1.5538501360484043e-52,0.999999999958513,22.47763393662955,-4.395904898539427e-07,6.657227679235552e-07,-6.253967748732593e-61,-0.1828731730424622,-0.12075254011308953,6.153622551089791e-53,-0.1828725126888262,-0.12075354018285722,9.81
2.2493226850757173,0.16802765082516818,0.07200840001736336,-3.330963640144094e-58,-0.054860171041624994,0.0820960020303847,2.238829004549571e-55,-0.18160099525922924,-0.121352855907773,9.03378685435395e-53,0.5126221537320959,-0.23853588692717764,-4.1849887360872845e-50,-0.555607875217589,0.8314444593574462,2.267420976958827e-54,-0.8314495744529276,-0.5556002206101486,4.136051221047999e-52,3.451494667309102e-52,2.2791701686536128e-52,0.9999999999576215,22.403011964688762,-4.3528635574815984e-07,6.513882269558667e-07,1.776392052795898e-60,-0.18160167718855832,-0.12135183540808742,9.03378703602458e-53,-0.18160099525922924,-0.121352855907773,9.81
2.251817760697378,0.16789020528126553,0.07221285800103885,8.157747195819072e-58,-0.05531168301324385,0.08179247409018053,3.71264674084968e-55,-0.18032159610390686,-0.1219404591468276,-1.482127228539976e-52,0.5128776957012136,-0.23249627814887575,-9.200874528379048e-50,-0.5601806808734361,0.8283704514142047,3.7600609235371485e-54,-0.8283756766805116,-0.5601729539027251,-6.80868791812114e-52,-5.61905303992853e-52,-3.8452428639467884e-52,0.9999999999564951,22.327729933263367,-4.4886861089046695e-07,6.637670782384801e-07,3.0129088368061226e-60,-0.18032228467886838,-0.12193944089211596,-1.482127246880203e-52,-0.18032159610390686,-0.1219404591468276,9.81
